smiles,value,index
*c1ccc2oc(*)nc2c1,3.9774,432
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,3.6921,433
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)cc3)c2)cc1,3.9576,434
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(*)cc3)cc2)cc1,3.3644,435
*Oc1ccc(Oc2ccc(C(=O)c3cccc(-c4cccc(C(=O)c5ccc(*)cc5)c4)c3)cc2)cc1,3.724,436
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C,3.5517,437
*c1ccc(Oc2ccc(-c3nc4cc5sc(*)nc5cc4s3)cc2)cc1,3.2878,438
*CNC(=O)OCc1ccc(COCc2ccc(COC(=O)NCc3ccc(C(C)(C)c4ccc(*)o4)o3)o2)o1,4.4843,439
*COC(=O)NCc1ccc(CNC(=O)OCc2ccc(*)o2)o1,5.0674,440
*CNC(=O)OC(c1ccco1)C(OC(=O)NCc1ccc(C(C)(C)c2ccc(*)o2)o1)c1ccco1,4.7926,441
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc8ccccc8n7-c7ccc(-n8c(*)nc9ccccc98)cc7)cc6)cc5)cc4)cc3)cc2)cc1,3.2485,442
*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,8.2297,443
*C1OC(C(F)(F)F)(C(F)(F)F)OC1(*)F,8.2782,444
*c1c(C)cc(Cc2cc(C)c(N3C(=O)c4ccc(Oc5cccc6c(Oc7ccc8c(c7)C(=O)N(*)C8=O)cccc56)cc4C3=O)c(C)c2)cc1C,3.4317,445
*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2ccccc2)cc1,3.9898,446
*Oc1c(C)c(C)c(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)c(C)c1C,3.2842,447
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,4.0393,448
*CCc1ccc(*)o1,4.9056,449
*c1cccc(-c2nc3ccc(-c4ccc5oc(*)nc5c4)cc3o2)c1,3.5292,450
*Oc1cc(OC)c(*)cc1OC,4.0822,451
*CS*,5.3464,452
*SC(*)(F)F,5.6762,453
*CCCCCCSSCCCCSS*,5.0908,454
*OC(=O)CCSCCC(*)=O,4.6003,455
*OC(=O)CSCCSCC(*)=O,4.3837,456
*OC(=O)CCSCCSCCC(*)=O,4.6742,457
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CSCCSCC(=O)O*,5.0898,458
*CCOC(=O)NCCSCCSCCNC(=O)O*,5.2808,459
*CCOC(=O)NCCSCCCCSCCNC(=O)O*,5.1396,460
*CCCCOC(=O)NCCSCCSCCNC(=O)O*,5.7445,461
*CCCCCOC(=O)NCCSCCSCCNC(=O)O*,5.3739,462
*CCCCCOC(=O)NCCSCCCCSCCNC(=O)O*,5.2673,463
*CCCCCOC(=O)NCCSCCCCCSCCNC(=O)O*,5.3077,464
*CCCCCOC(=O)NCCSCCCCCCSCCNC(=O)O*,5.1243,465
*CCCCCCOC(=O)NCCSCCSCCNC(=O)O*,5.3918,466
*CCCCCCOC(=O)NCCSCCCCSCCNC(=O)O*,5.4298,467
*CCCCCCOC(=O)NCCSCCCCCSCCNC(=O)O*,5.2279,468
*CCCCCCOC(=O)NCCSCCCCCCSCCNC(=O)O*,5.4367,469
*CCCOC(=O)NCCSCCSCCNC(=O)O*,5.2508,470
*SC1CCCC(*)C1,4.9242,471
*CC1CCC(COC(=O)NCCSCCCSCCNC(=O)O*)CC1,5.5784,472
*CC1CCC(COC(=O)NCCSCCCCCSCCNC(=O)O*)CC1,5.2578,473
*Sc1ccc(*)cc1,3.6211,474
*Cc1ccc(CSSSS*)cc1,4.3206,475
*OC(=O)CCSc1ccc(SCCC(*)=O)cc1,4.6942,476
*OC(=O)CCSCc1ccc(CSCCC(*)=O)cc1,4.567,477
*Oc1ccc(Sc2ccc(OC(*)=O)cc2)cc1,4.473,478
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,4.9003,479
*OC(=O)c1ccc(SCCCCSc2ccc(C(*)=O)cc2)cc1,3.6584,480
*CCC(=O)OC(=O)CCc1ccc(*)s1,4.6241,481
*CC(=O)NCCCCCCNC(=O)Cc1ccc(*)s1,4.7548,482
*c1cccc(-c2nc3ccc(-c4ccc5nc(*)sc5c4)cc3s2)c1,3.3066,483
*CCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,3.7563,484
*CCCCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,3.7312,485
*CCCCCCCCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,3.6182,486
*c1ccc(Sc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,3.3214,487
*C1C=CC(*)S1,4.903,488
*CCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,5.1162,489
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,5.0235,490
*c1ccc2nc(*)sc2c1,2.966,491
*c1ccc(-c2nc3cc4sc(*)nc4cc3s2)cc1,3.1122,492
*CCCCCCOC(=O)SSC(=O)O*,5.2035,493
*CCCCCCOC(=O)CCCCSCCCCC(=O)O*,5.2687,494
*CCCCCOC(=O)CCCCSCCCCC(=O)O*,5.2896,495
*C(=O)SSCCCCCCSSC(=O)N1CCN(*)CC1,4.64,496
*C(=O)SSCCCCSSC(=O)N1CCN(*)CC1,4.2166,497
*CCCCOC(=O)SSSSC(=O)O*,4.6274,498
*CCCCOC(=O)SSSC(=O)O*,3.9747,499
*CCCC1CCN(C(=O)SSCCCCSSC(=O)N2CCC(*)CC2)CC1,5.001,500
*CCCOC(=O)CCCCSCCCCC(=O)O*,5.3966,501
*CCOC(=O)CCCCSCCCCC(=O)O*,5.1928,502
*OC(C)CCOC(=O)CCCCSCCCCC(*)=O,5.3678,503
*C(OC)=C(OC)c1ccc(*)s1,2.5351,504
*C(=O)C(O)c1ccc(*)s1,4.0132,505
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CSCSCC(=O)O*,5.1865,506
*CCOC(=O)C(=O)O*,6.5784,507
*CCCCCCCCCCOC(=O)C(=O)O*,5.4658,508
*CCOC(=O)CCC(=O)O*,6.5377,509
*CCCOC(=O)CCC(=O)O*,6.805,510
*CCCCCCCCCCOC(=O)CCC(=O)O*,6.7167,511
*CCCOC(=O)CCCC(=O)O*,6.7627,512
*CCCCCCCCCCOC(=O)CCCC(=O)O*,6.7292,513
*CCOC(=O)CCCCC(=O)O*,6.7259,514
*CCCOC(=O)CCCCC(=O)O*,6.7235,515
*CCCCCCCCCCOC(=O)CCCCC(=O)O*,6.5494,516
*CCOC(=O)CCCCCCC(=O)O*,6.9025,517
*CCCOC(=O)CCCCCCC(=O)O*,6.9244,518
*CCCCCCCCCCOC(=O)CCCCCCC(=O)O*,6.7689,519
*CCCOC(=O)CCCCCCCC(=O)O*,6.6032,520
*CCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,6.6816,521
*CCOC(=O)CCCCCCCCC(=O)O*,6.8048,522
*CCCOC(=O)CCCCCCCCC(=O)O*,6.8385,523
*CCCCOC(=O)CCCCCCCCC(=O)O*,6.818,524
*CCCCCCOC(=O)CCCCCCCCC(=O)O*,6.8548,525
*CCCCCCCOC(=O)CCCCCCCCC(=O)O*,6.8159,526
*CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,6.7107,527
*CCOC(=O)c1ccc(C(=O)O*)cc1,4.6867,528
*CCOC(=O)c1cccc(C(=O)O*)c1,4.9772,529
*CCCCOC(=O)c1cccc(C(=O)O*)c1,5.1711,530
*Oc1ccc(Cc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,3.7336,531
*CCOC(=O)c1ccc2ccc(C(=O)O*)cc2c1,3.9507,532
*CCCCCC(=O)S*,5.3869,533
*CCCCCCOC(=O)CCC(=O)O*,6.7086,534
*CCCCOC(=O)CCCCC(=O)O*,6.8238,535
*CCCCCOC(=O)CCCCC(=O)O*,6.8948,536
*OC1CCC(OC(=O)CCCCC(*)=O)CC1,6.706,537
*CC#CCOC(=O)CCCCCCCCC(=O)O*,6.1042,538
*CCCCCCOC(=O)C1CCC(C(=O)O*)CC1,6.5806,539
*Oc1cccc(OC(=O)c2cccc(C(*)=O)c2)c1,4.1279,540
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)c2)cc1,3.9147,541
*CC(=O)O*,7.0895,542
*CCCC(=O)O*,6.7691,543
*CCCCC(=O)O*,6.623,544
*CCCCCC(=O)O*,6.6614,545
*CCCCCCCCCCC(=O)O*,6.8465,546
*CCCCCCCCCCCCC(=O)O*,6.7386,547
*CCCCCCCCCCCCCCC(=O)O*,6.9774,548
*CCCCCCC(=O)O*,6.5222,549
*CCCCCCCC(=O)O*,6.6609,550
*CCCCCCCCC(=O)O*,6.4657,551
*CCCCCCCCCC(=O)O*,6.6843,552
*CCCCCCCCCCCC(=O)O*,6.7916,553
*CCCCCCCCCCCCCC(=O)O*,6.7839,554
*CCCCCCCCCCCCCCCC(=O)O*,6.7798,555
*CCCCCCCCOC(=O)CCCCC(=O)O*,6.8225,556
*CCCCCCCCOC(=O)CCCCCCC(=O)O*,6.7527,557
*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,6.6124,558
*CCCCCCCCCCCCOC(=O)CCCCC(=O)O*,6.8209,559
*CCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,6.651,560
*CCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,6.7022,561
*CCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,6.7152,562
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,6.8244,563
*OC(C)CCC(C)OC(=O)CCCCC(*)=O,6.4506,564
*CCOC(=O)C=CC(=O)O*,4.8762,565
*CCCCOC(=O)CC(=CC(=O)O*)c1ccc(OCC)cc1,3.9789,566
*CCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,5.173,567
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,4.7326,568
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,4.734,569
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCC(C)CC,3.5259,570
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CC2CCC1C2,3.8597,571
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,4.5699,572
*CCOC(=O)CSC(=O)Nc1ccc(Cc2ccc(NC(=O)SCC(=O)O*)cc2)cc1,4.3268,573
*CCCCCOC(=O)c1cccc(C(=O)O*)c1,5.0521,574
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,4.4464,575
*CC1CCC(COC(=O)CCCCC(=O)O*)CC1,6.7775,576
*CC1CCC(COC(=O)CCC(=O)O*)CC1,6.5939,577
*CCOC(=O)CCCCCC(=O)O*,6.8822,578
*CCCCCCOC(=O)C(=O)O*,5.9794,579
*Oc1ccc(C(*)=O)cc1,4.5225,580
*OC(C)CC(*)=O,6.4371,581
*OC(C)C(*)=O,5.9945,582
*CCC(=O)O*,7.0337,583
*OC(CCl)CC(*)=O,6.865,584
*CC(CC)(CC)C(=O)O*,6.089,585
*CC(C)(C)C(=O)O*,6.6633,586
*OC(CC)CC(*)=O,6.4081,587
*CC(C)(CC)C(=O)O*,6.6259,588
*OC(CC(*)=O)C(C)C,6.7353,589
*CC(C)C(=O)O*,6.7365,590
*CC(C)(CCC)C(=O)O*,6.7802,591
*OC(CC(*)=O)C(Cl)(Cl)Cl,5.7388,592
*CCCOC(=O)CCCCCCCCCCC(=O)O*,6.5126,593
*CCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,6.9154,594
*CCCOC(=O)CCCCCCCCCC(=O)O*,6.7744,595
*OC(=C)CC(*)=O,5.0472,596
*OC(c1ccccc1)C(C)(C)C(*)=O,5.5004,597
*OC(c1ccc(Cl)cc1)C(C)(C)C(*)=O,4.9195,598
*OC(c1ccc(OC)cc1)C(C)(C)C(*)=O,5.0038,599
*CC1CCC(COC(=O)CCCCCCCC(=O)O*)CC1,6.8523,600
*CC1CCC(COC(=O)C2CCC(C(=O)O*)CC2)CC1,6.6637,601
*CC1CCC(COC(=O)CCCCCCCCCCC(=O)O*)CC1,6.723,602
*CC1CCC(COC(=O)CCCC(=O)O*)CC1,6.7305,603
*CC1CCC(COC(=O)C(=O)O*)CC1,5.4765,604
*CC1CCC(COC(=O)Cc2ccc(CC(=O)O*)cc2)CC1,5.3094,605
*CC1CCC(COC(=O)CCCCCC(=O)O*)CC1,6.6349,606
*CC1CCC(COC(=O)CCCCCCCCC(=O)O*)CC1,6.7673,607
*CC1CCC(COC(=O)CCCCCCC(=O)O*)CC1,6.828,608
*OC1CCC(OC(=O)CCCCCCC(*)=O)CC1,6.6443,609
*CC1CC1COC(=O)c1cccc(C(=O)O*)c1,5.0466,610
*CCCCCCCCCCOC(=O)CC(=O)O*,6.9598,611
*CCCCCCCCCCOC(=O)CCCCCC(=O)O*,6.771,612
*CCCCCCCCCCOC(=O)C(O)C(O)C(=O)O*,6.2882,613
*CCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.4132,614
*CCCCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,5.3312,615
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,6.8416,616
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCC(C)CC(=O)O*,6.748,617
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,6.5108,618
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)O*,6.5682,619
*CCCCCCCCCCCCCCCCCCCCOC(=O)CC(=O)O*,6.2688,620
*CCCCCCCCCCCCCCCCCCCCOC(=O)C(=O)O*,5.2426,621
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)O*,5.216,622
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCC(=O)O*,6.7391,623
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,6.784,624
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,6.7452,625
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)O*,6.7992,626
*OC(C)COC(=O)CCCCC(*)=O,6.7094,627
*CCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,5.8201,628
*OC(C)COC(=O)CCCCCCCC(*)=O,6.6084,629
*CCOC(=O)C1CCC(C(=O)O*)CC1,6.5843,630
*OC(=O)c1ccc(CCc2ccc(C(*)=O)cc2)cc1,4.4852,631
*OC(C)COC(=O)CCCC(*)=O,6.7519,632
*OC(C)COC(=O)c1cccc(C(*)=O)c1,5.0391,633
*CCOC(=O)c1ccc(Cc2ccc(C(=O)O*)cc2)cc1,4.6415,634
*CCOC(=O)Cc1ccc(CC(=O)O*)cc1,5.1252,635
*CCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.4904,636
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)CCCCC(=O)O*,5.9182,637
*CCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,5.8108,638
*CCCCCCOC(=O)CCCCCCCC(=O)O*,6.8043,639
*CCCCCCOC(=O)CCCC(=O)O*,6.6665,640
*CCCCCCOC(=O)CCCCCC(=O)O*,6.502,641
*CCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.5053,642
*OC(CC)(CC)C(*)=O,6.0873,643
*OC(C)(C)C(*)=O,5.8214,644
*OC(C(*)=O)C(C)C,6.2703,645
*CCCC(C)CCC(=O)O*,6.54,646
*Oc1ccc(CC(*)=O)cc1,4.8618,647
*CC(CCl)(CCl)C(=O)O*,6.551,648
*CC(CCCC)(CCCC)C(=O)O*,6.671,649
*OC(CC(*)=O)C(C)(Cl)Cl,6.4677,650
*Oc1ccc(C=CC(*)=O)cc1,3.6422,651
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O*,6.6433,652
*CCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.3426,653
*CCCCCOC(=O)C(=O)O*,5.5658,654
*CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.9262,655
*CCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,3.7742,656
*Oc1ccc(OC(=O)CCC(*)=O)cc1,5.0485,657
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1,3.7683,658
*CCC(=O)Oc1ccc(OC(=O)CCN2CCN(*)C(C)C2)cc1,4.6472,659
*OC(C)COC(=O)C(*)=O,5.4575,660
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.6624,661
*CCCCOC(=O)CC(=O)O*,6.6946,662
*CCCCOC(=O)C(=O)O*,5.0922,663
*CCCCOC(=O)COCC(=O)O*,6.6832,664
*CCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,5.4635,665
*CCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.544,666
*CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.6196,667
*CC(CBr)(CBr)COC(=O)CCCCC(=O)O*,6.0899,668
*CC(CCl)(CCl)COC(=O)CCCCC(=O)O*,6.8357,669
*CC(CCl)(CBr)COC(=O)CCCCC(=O)O*,6.6998,670
*CC(C)(C)COC(=O)CCCCC(=O)O*,6.692,671
*CC(C)(C)COC(=O)CCCCCCCC(=O)O*,6.5848,672
*CCCOC(=O)C1CCC(C(=O)O*)CC1,6.703,673
*CCCOC(=O)c1cccc(C(=O)O*)c1,5.151,674
*OC(C)CCOC(=O)c1cccc(C(*)=O)c1,5.0532,675
*CCCOC(=O)CC(=O)O*,6.6256,676
*CC(C)(C)COC(=O)CCC(=O)O*,6.4486,677
*CCCOC(=O)C(=O)O*,5.7163,678
*CC(CCl)(CCl)COC(=O)C(=O)O*,5.906,679
*CC(C)(C)COC(=O)C(=O)O*,4.957,680
*CCCOC(=O)Cc1ccc(CC(=O)O*)cc1,5.2766,681
*CC(C)(C)COC(=O)CCCCCCCCC(=O)O*,6.6996,682
*CC(C)(C)COC(=O)CCCCCCC(=O)O*,6.7281,683
*OC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC(*)=O,6.6674,684
*Cc1ccc(COC(=O)CCCC(=O)O*)cc1,5.4521,685
*Cc1ccc(COC(=O)CCCCCCCCCCC(=O)O*)cc1,5.5473,686
*Cc1ccc(COC(=O)c2cccc(C(=O)O*)c2)cc1,4.5912,687
*Cc1ccc(COC(=O)CCCCCC(=O)O*)cc1,5.6303,688
*Cc1ccc(COC(=O)CCCCCCCCC(=O)O*)cc1,5.2222,689
*Cc1ccc(COC(=O)CCC(=O)O*)cc1,5.464,690
*CC(C)(C)COC(=O)CC(=O)O*,6.7138,691
*CCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,3.7577,692
*OC(C)CCCC(C)C(*)=O,6.6886,693
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,4.3076,694
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CC(CC(=O)O*)C(F)(F)C(F)(F)C(F)(F)F,6.6602,695
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CC(CC(=O)O*)C(F)(F)C(F)(F)C(F)(F)F,6.9563,696
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)O*,6.894,697
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)O*,7.0209,698
*OC1C(C)(C)C(OC(=O)C2CCC(C(*)=O)CC2)C1(C)C,6.4982,699
*OC1C(C)(C)C(OC(=O)c2ccc(C(*)=O)cc2)C1(C)C,4.7185,700
*CCCCOC(=O)C1CCC(C(=O)O*)CC1,6.3839,701
*Oc1cc(C)cc(OC(=O)c2cccc(C(*)=O)c2)c1,4.2911,702
*CC(C)(C)COC(=O)C1CCC(C(=O)O*)CC1,6.6144,703
*Oc1c(C)cc(-c2cc(C)c(OC(=O)CCCCCC(*)=O)c(C)c2)cc1C,4.7241,704
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C(C)C)c2)cc1C(C)C,3.2409,705
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,3.2111,706
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,3.1166,707
*CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,5.1678,708
*OC1CCC(OC(=O)CCCCCCCCC(*)=O)CC1,6.4612,709
*OC(C)COC(=O)CCCCCC(*)=O,6.6845,710
*CCC(=O)OCCOC(=O)CCN1CCN(*)CC1,5.0863,711
*OC(C)COC(=O)CCCCCCCCC(*)=O,6.952,712
*OC(C)COC(=O)CCCCCCC(*)=O,6.5111,713
*OC(C)COC(=O)CCC(*)=O,6.8804,714
*CCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.7001,715
*OC(C)COC(=O)CCCCS(=O)(=O)CCCCC(*)=O,6.649,716
*OC(c1ccco1)C(C)(C)C(*)=O,5.4574,717
*Cc1ccc(C(=O)O*)cc1,4.9209,718
*CCCCOC(=O)C(OC)C(OC)C(=O)O*,6.1422,719
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)CCc3ccccc32)cc1,3.2587,720
*OC(=C(C)C)C(C)(C)C(*)=O,4.7881,721
*Oc1ccc(OC(=O)C=Cc2ccc(C=CC(*)=O)cc2)cc1,3.0386,722
*C(=O)OCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,2.9577,723
*CCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2C)c(C)c1,4.5782,724
*CCOC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)O*)cc32)cc1,4.3486,725
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,6.5652,726
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,6.3052,727
*OC(C)CCCCC(*)=O,6.5026,728
*CCC(=O)N*,5.6558,729
*CCCCCC(=O)N*,5.9862,730
*CCCCCCNC(=O)CCCCCC(=O)N*,5.936,731
*CCCCCCNC(=O)CCCCCCC(=O)N*,5.7328,732
*CCCCCCNC(=O)CCCCCCCC(=O)N*,5.6457,733
*CCCCCCNC(=O)CCCCCCCCC(=O)N*,6.0268,734
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.7224,735
*CCCCCCC(=O)N*,6.0436,736
*CCCCCCCC(=O)N*,6.0401,737
*CCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.7713,738
*CCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.8323,739
*CCCCCCCCC(=O)N*,6.101,740
*CCCCCCCCCNC(=O)CCCCC(=O)N*,5.6864,741
*CCCCCCCCCC(=O)N*,6.1321,742
*CCCCCCCCCCC(=O)N*,6.0098,743
*CCCCCCCCCCCC(=O)N*,6.0986,744
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,5.9072,745
*CCCCCCCCCCCCC(=O)N*,6.0892,746
*NC1CCC(CC2CCC(NC(=O)CCCCC(*)=O)CC2)CC1,5.6991,747
*CCCP(CCCNC(=O)CCCCC(=O)N*)CC(C)C,5.1348,748
*OC(=O)c1ccc(C(=O)NCNC(=O)c2ccc(C(*)=O)cc2)cc1,4.0657,749
*CCCCCCCCCCNC(=O)CCCCC(=O)N*,5.8086,750
*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9125,751
*CC1CCC(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)CC1,4.8744,752
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,5.7012,753
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCC(*)=O)CC2)CC1,5.8072,754
*Nc1ccc(-c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,3.4939,755
*CCCCCCNC(=O)c1cccc(C(=O)N*)c1,5.0813,756
*CC1CCC(CNC(=O)c2cccc(C(=O)N*)c2)CC1,4.9032,757
*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,4.994,758
*CCCC(C)(C)CNC(=O)c1cccc(C(=O)N*)c1,5.0204,759
*CC1CC(CNC(=O)c2cccc(C(=O)N*)c2)CC(C(C)(C)C)C1,4.8842,760
*CC1CCCC(CNC(=O)c2cccc(C(=O)N*)c2)C1,4.8123,761
*CCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,5.1086,762
*CCCCCCNC(=O)CCP(=S)(CCC(=O)N*)c1ccccc1,4.6741,763
*CCCCCCNC(=O)CCP(=O)(CCC(=O)N*)c1ccccc1,4.8862,764
*NC1CC(C)(C)CC(C)(CNC(=O)CCCCC(*)=O)C1,5.6216,765
*Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N*)cc1,5.2323,766
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N*)cc1,5.2897,767
*NC(C)(C)CC(*)=O,5.5484,768
*CCCC(C)(C)CNC(=O)CCCCC(=O)N*,5.8218,769
*CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N*,5.8095,770
*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,3.1462,771
*Nc1cccc(NC(=O)c2cccc(C(*)=O)c2)c1,4.1202,772
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,3.551,773
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,3.2673,774
*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,3.3951,775
*CCCC(CCNC(=O)c1ccc(C(=O)N*)cc1)C(C)C,4.6978,776
*CCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,4.6365,777
*Nc1ccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,3.2294,778
*CCCCCCCCCNC(=O)CCCCCCCC(=O)N*,5.928,779
*CCCCCCCCNC(=O)CCCCCCC(=O)N*,5.7761,780
*CC(=O)N*,6.0823,781
*NC(CCC(=O)OC)C(*)=O,5.9283,782
*CCCCNC(=O)CCC=CCCC(=O)N*,5.5356,783
*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,5.5924,784
*C(=O)CCCCC(=O)N1CCN(*)CC1,5.6091,785
